tips,lem_words,lem_tags,word_tags,lng,lat,polarity_pred
Great location for private events!,great location private event,JJ NN JJ NN,"[great/JJ, location/NN, private/JJ, event/NN]",51.5030969792,0.00494389405468,2
Lovely beer at this pub,lovely beer pub,JJ NN NN,"[lovely/JJ, beer/NN, pub/NN]",51.5585111504,0.239101963924,2
"Great beers, good music. Cozy place to drink with friends, watch a sport on tv. Cheap!",great beer good music cozy place drink friend watch sport tv cheap,JJ NN JJ NN JJ NN VB NN VB NN NN RB,"[great/JJ, beer/NN, good/JJ, music/NN, cozy/JJ, place/NN, drink/VB, friend/NN, watch/VB, sport/NN, tv/NN, cheap/RB]",51.4871809421,0.0258202896239,2
MusicBeerFoodGuinnessWhisky Quiet,quiet,NN,[quiet/NN],51.5783762546,0.180309015048,2
Bar service fucking shocking again,bar service fucking shocking again,NN NN JJ JJ RB,"[bar/NN, service/NN, fucking/JJ, shocking/JJ, again/RB]",51.5793425052,0.0248256965459,2
wi-fi network: NETGEAR wi-fi password: hardys1916 - via 4sqwifi.com,wi fi network netgear wi fi password hardys sqwifi com,VB JJ NN RB VB NN NN NN JJ NN,"[wi/VB, fi/JJ, network/NN, netgear/RB, wi/VB, fi/NN, password/NN, hardys/NN, sqwifi/JJ, com/NN]",51.4838673098,0.00140902372686,2
The Bexley Burger is amazing. Gotta try it,bexley burger be amazing gotta try,NN NN VB JJ VB VB,"[bexley/NN, burger/NN, be/VB, amazing/JJ, gotta/VB, try/VB]",51.4551713233,0.152965173568,2
26-10-2013 wifi code is FOX_9472bar,wifi code be fox bar,NN NN VB NN NN,"[wifi/NN, code/NN, be/VB, fox/NN, bar/NN]",51.5087958794,0.0251269340515,2
Lovely service at the bar,lovely service bar,JJ NN NN,"[lovely/JJ, service/NN, bar/NN]",51.5047159028,-0.0177706773234,2
nice place to have breakfast on a weekend,nice place have breakfast weekend,JJ NN VB NN NN,"[nice/JJ, place/NN, have/VB, breakfast/NN, weekend/NN]",51.4997777783,-0.0169942476156,2
Beer. There's your tip. Beer,beer tip beer,NN NN NN,"[beer/NN, tip/NN, beer/NN]",51.5547138187,0.248417493647,2
The new owners are Italian and the food now is amazing and authentic. The staff is very nice as well. Highly recommend!,new owner be italian food now be amazing authentic staff be very nice as well highly recommend,JJ NN VB JJ NN RB VB JJ JJ NN VB RB JJ RB RB RB VB,"[new/JJ, owner/NN, be/VB, italian/JJ, food/NN, now/RB, be/VB, amazing/JJ, authentic/JJ, staff/NN, be/VB, very/RB, nice/JJ, as/RB, well/RB, highly/RB, recommend/VB]",51.4761395774,-0.00983558072761,2
This place has good beers and the staff has a cool taste in music. No jukebox needed here. Home from home,place have good beer staff have cool taste music jukebox need here home home,NN VB JJ NN NN VB JJ NN NN NN VB RB NN NN,"[place/NN, have/VB, good/JJ, beer/NN, staff/NN, have/VB, cool/JJ, taste/NN, music/NN, jukebox/NN, need/VB, here/RB, home/NN, home/NN]",51.4814469343,-0.00896271031825,2
Mediocre food. Bad service. Downstairs bar has some tasty and inexpensive drinks - but look out for loud party groups!,mediocre food bad service downstairs bar have tasty inexpensive drink look loud party group,JJ NN JJ NN NN NN VB JJ JJ NN VB JJ NN NN,"[mediocre/JJ, food/NN, bad/JJ, service/NN, downstairs/NN, bar/NN, have/VB, tasty/JJ, inexpensive/JJ, drink/NN, look/VB, loud/JJ, party/NN, group/NN]",51.5072345809,-0.0215795578991,2
Cheap beer,cheap beer,JJ NN,"[cheap/JJ, beer/NN]",51.4629439518,0.103968392691,2
Brilliant food (pizza is to die for!) and good range of alcohol to go with it :),brilliant food pizza be die good range alcohol go,JJ NN NN VB VB JJ NN NN VB,"[brilliant/JJ, food/NN, pizza/NN, be/VB, die/VB, good/JJ, range/NN, alcohol/NN, go/VB]",51.4921981905,0.0714564141018,2
Well worth a visit.  And make sure your guide is Alex - both knowledgeable and hilarious!,well visit make sure guide be knowledgeable hilarious,RB NN VB JJ NN VB JJ JJ,"[well/RB, visit/NN, make/VB, sure/JJ, guide/NN, be/VB, knowledgeable/JJ, hilarious/JJ]",51.4895678225,0.00857507908913,2
Putting the beer back into South London.,putt beer back south london,VB NN RB NN NN,"[putt/VB, beer/NN, back/RB, south/NN, london/NN]",51.4829049264,-0.00810464223826,2
Some great beers on tap and more in the chiller. A totally unexpected place inside of Westfield,great beer tap more chiller totally unexpected place westfield,JJ NN VB RB JJ RB JJ NN NN,"[great/JJ, beer/NN, tap/VB, more/RB, chiller/JJ, totally/RB, unexpected/JJ, place/NN, westfield/NN]",51.5441193924,-0.00881275504842,2
Got to try the Billy Smokes hot-smoked sausage sarnie. It's the bomb.,get try billy smoke hot smoke sausage sarnie bomb,VB VB RB VB JJ VB NN NN NN,"[get/VB, try/VB, billy/RB, smoke/VB, hot/JJ, smoke/VB, sausage/NN, sarnie/NN, bomb/NN]",51.5428627496,-0.0226204134138,2
"Owned by Meantime Brewery of Greenwich. No Carlsberg or Fosters here, quality beer with great restaurant food and garden out the back.",own meantime brewery greenwich carlsberg foster here quality beer great restaurant food garden back,VB NN NN JJ NN VB RB NN NN JJ NN NN NN RB,"[own/VB, meantime/NN, brewery/NN, greenwich/JJ, carlsberg/NN, foster/VB, here/RB, quality/NN, beer/NN, great/JJ, restaurant/NN, food/NN, garden/NN, back/RB]",51.4765870028,-0.00984179711485,2
Hounds and spawn. That's all you'll find. Hounds and spawn,hound spawn ll find hound spawn,NN VB VB JJ NN VB,"[hound/NN, spawn/VB, ll/VB, find/JJ, hound/NN, spawn/VB]",51.5415732188,-0.0379598919565,2
Craft beer,craft beer,JJ NN,"[craft/JJ, beer/NN]",51.5430570991,-0.0232228137097,2
If its your first time going to the brewery then make sure you turn into the brewery car park at the round about as Tom Tom takes you to a back street.  Cosmo is inside the mall.,first time go brewery then make sure turn brewery car park round about tom tom take back street cosmo be mall,JJ NN VB NN RB VB JJ VB NN NN NN NN RB NN NN VB JJ NN NN VB NN,"[first/JJ, time/NN, go/VB, brewery/NN, then/RB, make/VB, sure/JJ, turn/VB, brewery/NN, car/NN, park/NN, round/NN, about/RB, tom/NN, tom/NN, take/VB, back/JJ, street/NN, cosmo/NN, be/VB, mall/NN]",51.5754450886,0.180455587173,2
"They serve beer from Kernel Brewery, and great coffee of course.",serve beer kernel brewery great coffee course,VB NN NN NN JJ NN NN,"[serve/VB, beer/NN, kernel/NN, brewery/NN, great/JJ, coffee/NN, course/NN]",51.5290326145,-0.0178915234045,2
Good to see Brentwood Brewery on tap.,good see brentwood brewery tap,JJ VB NN NN VB,"[good/JJ, see/VB, brentwood/NN, brewery/NN, tap/VB]",51.5783762546,0.180309015048,2
Full English with home made beans and fantastic bread. Beer from Crate brewery.,full english home make bean fantastic bread beer crate brewery,JJ NN NN VB NN JJ NN NN NN NN,"[full/JJ, english/NN, home/NN, make/VB, bean/NN, fantastic/JJ, bread/NN, beer/NN, crate/NN, brewery/NN]",51.5353874141,-0.0132037689468,2
Two for one cocktails good value,cocktail good value,NN JJ NN,"[cocktail/NN, good/JJ, value/NN]",51.5022613846,0.00409829390562,2
In the VIP lounge yes yes,vip lounge yes yes,JJ NN RB RB,"[vip/JJ, lounge/NN, yes/RB, yes/RB]",51.5029737935,0.00409617445395,2
The lovely touches in the lounge on all things airlines and flying. Ask for the tour for the full experience.,lovely touch lounge thing airline fly ask tour full experience,JJ NN NN NN NN VB NN NN JJ NN,"[lovely/JJ, touch/NN, lounge/NN, thing/NN, airline/NN, fly/VB, ask/NN, tour/NN, full/JJ, experience/NN]",51.5030969792,0.00494389405468,2
Check out the fabulous decor of 'The Leopard Lounge',check fabulous decor leopard lounge,NN JJ NN NN NN,"[check/NN, fabulous/JJ, decor/NN, leopard/NN, lounge/NN]",51.5042648228,0.00283046785211,2
Executive lounge is awesome,executive lounge be awesome,JJ NN VB JJ,"[executive/JJ, lounge/NN, be/VB, awesome/JJ]",51.5007847161,-0.0196856610546,2
Available to Barclays Premier Customers.,available barclay premier customer,JJ NN JJ NN,"[available/JJ, barclay/NN, premier/JJ, customer/NN]",51.5034151898,0.00478361233158,2
Bloody Freezing if your a baldy and sitting down to the right....wrap up slap heads ;0),bloody freeze baldy sit right wrap slap head,JJ VB NN VB NN VB NN NN,"[bloody/JJ, freeze/VB, baldy/NN, sit/VB, right/NN, wrap/VB, slap/NN, head/NN]",51.5037013054,0.00429140765085,2
Try the salmon and cheese! Scrummy.,try salmon cheese scrummy,VB NN NN NN,"[try/VB, salmon/NN, cheese/NN, scrummy/NN]",51.501160565,-0.019596584998,2
"This place is great on a weekend afternoon: nice lounge to chill out in and read the papers; like a modern day version of a gentleman's club, except everyone's invited.",place be great weekend afternoon nice lounge chill read paper modern day version gentleman club everyone invite,NN VB JJ NN NN JJ NN VB VB NN JJ NN NN NN NN NN VB,"[place/NN, be/VB, great/JJ, weekend/NN, afternoon/NN, nice/JJ, lounge/NN, chill/VB, read/VB, paper/NN, modern/JJ, day/NN, version/NN, gentleman/NN, club/NN, everyone/NN, invite/VB]",51.4997777783,-0.0169942476156,2
"Good night life, but music needs improving. Letting to many youngster in.",good night life music need improve let many youngster,JJ NN NN NN VB VB VB JJ NN,"[good/JJ, night/NN, life/NN, music/NN, need/VB, improve/VB, let/VB, many/JJ, youngster/NN]",51.587966601,0.00676903734169,2
Μου σφύριξαν ότι το χει Έλληνας. Το καταλαβαίνεις από τη lounge μουσική.,μου σφύριξαν ότι το χει έλληνας το καταλαβαίνεις από τη lounge μουσική,NN NN NN NN NN NN NN NN NN NN NN NN,"[μου/NN, σφύριξαν/NN, ότι/NN, το/NN, χει/NN, έλληνας/NN, το/NN, καταλαβαίνεις/NN, από/NN, τη/NN, lounge/NN, μουσική/NN]",51.5052231676,-0.022131190477,2
Now called Buddha lounge & it's all about paying a visit on the 24/4/11 for Hat Club's Easter Special. Hit us up for more info. ,now call buddha lounge pay visit hat club easter special hit more info,RB VB NN NN VB NN NN NN RB JJ NN JJ NN,"[now/RB, call/VB, buddha/NN, lounge/NN, pay/VB, visit/NN, hat/NN, club/NN, easter/RB, special/JJ, hit/NN, more/JJ, info/NN]",51.5794605361,0.1794187176,2
"England's largest YHA hostel is a family-oriented place with lots of facilities for kids. Other amenities include a bar, TV lounge, Internet access and a games room.",england largest yha hostel be family oriented place lot facility kid other amenity include bar tv lounge internet access game room,NN JJ NN NN VB NN JJ NN NN NN NN JJ NN VB NN NN NN NN NN NN NN,"[england/NN, largest/JJ, yha/NN, hostel/NN, be/VB, family/NN, oriented/JJ, place/NN, lot/NN, facility/NN, kid/NN, other/JJ, amenity/NN, include/VB, bar/NN, tv/NN, lounge/NN, internet/NN, access/NN, game/NN, room/NN]",51.5043331679,-0.0463385410185,2
"My favourite Turkish restaurant in London! Always delicious food, good services and pleasant ambiance. Iskender is my favourite dish, but many others are good too. Nice tea/coffee lounge as well.",favourite turkish restaurant london always delicious food good service pleasant ambiance iskender be favourite dish many other be good too nice tea coffee lounge as well,NN JJ NN NN RB JJ NN JJ NN JJ NN NN VB JJ NN JJ NN VB JJ RB JJ NN NN NN RB RB,"[favourite/NN, turkish/JJ, restaurant/NN, london/NN, always/RB, delicious/JJ, food/NN, good/JJ, service/NN, pleasant/JJ, ambiance/NN, iskender/NN, be/VB, favourite/JJ, dish/NN, many/JJ, other/NN, be/VB, good/JJ, too/RB, nice/JJ, tea/NN, coffee/NN, lounge/NN, as/RB, well/RB]",51.5020074118,-0.0195701241916,2
Lovely staff and very contemporary decor. Perfect for coffee and watching the world go by,lovely staff very contemporary decor perfect coffee watch world go,JJ NN RB JJ NN JJ NN VB NN VB,"[lovely/JJ, staff/NN, very/RB, contemporary/JJ, decor/NN, perfect/JJ, coffee/NN, watch/VB, world/NN, go/VB]",51.5610591448,0.220947982567,2
They've updated the outside area to include lovely lounge furniture and half of the conservatory is a lounge bar too,have update outside area include lovely lounge furniture half conservatory be lounge bar too,VB VB JJ NN VB JJ NN NN NN NN VB NN NN RB,"[have/VB, update/VB, outside/JJ, area/NN, include/VB, lovely/JJ, lounge/NN, furniture/NN, half/NN, conservatory/NN, be/VB, lounge/NN, bar/NN, too/RB]",51.5095816925,-0.0378393938206,2
"Indian and Lebanese cuisine and sheesha garden. No alcohol served, but apparently you can bring yours.",indian lebanese cuisine sheesha garden alcohol serve apparently bring,JJ JJ NN NN NN NN VB RB VB,"[indian/JJ, lebanese/JJ, cuisine/NN, sheesha/NN, garden/NN, alcohol/NN, serve/VB, apparently/RB, bring/VB]",51.5072562352,-0.0230043688986,2
"13 years on Getting smashed in this place, and I still love it!",year get smash place still love,NN VB VB NN RB VB,"[year/NN, get/VB, smash/VB, place/NN, still/RB, love/VB]",51.4459735418,0.214541981807,2
"Music was flat, couldn't get overall vibe of the club",music be flat couldn get overall vibe club,NN VB JJ NN VB JJ NN NN,"[music/NN, be/VB, flat/JJ, couldn/NN, get/VB, overall/JJ, vibe/NN, club/NN]",51.5352683508,-0.0199866355271,2
Impressive soundsystem with a pulsating dancefloor!,impressive soundsystem pulsate dancefloor,JJ NN VB NN,"[impressive/JJ, soundsystem/NN, pulsate/VB, dancefloor/NN]",51.5042648228,0.00283046785211,2
"So much to do! Cinema, casual and formal food, nightclubs, concerts. Regular buses just outside.",so much do cinema casual formal food nightclub concert regular bus just outside,RB JJ VB NN JJ JJ NN NN NN JJ NN RB JJ,"[so/RB, much/JJ, do/VB, cinema/NN, casual/JJ, formal/JJ, food/NN, nightclub/NN, concert/NN, regular/JJ, bus/NN, just/RB, outside/JJ]",51.5029737935,0.00409617445395,2
"This place gets crowded easily, so if you suffer a bit of claustrophobia then I recommend going to a more spacious night club like Air & Breathe (especially if you're very young).",place get crowd easily suffer bit claustrophobia then recommend go more spacious night club air breathe especially re very young,NN VB VB RB VB NN NN RB NN VB RB JJ NN NN NN VB RB NN RB JJ,"[place/NN, get/VB, crowd/VB, easily/RB, suffer/VB, bit/NN, claustrophobia/NN, then/RB, recommend/NN, go/VB, more/RB, spacious/JJ, night/NN, club/NN, air/NN, breathe/VB, especially/RB, re/NN, very/RB, young/JJ]",51.4571248988,0.138173603827,2
Towie central.,towie central,NN JJ,"[towie/NN, central/JJ]",51.5716019261,0.184044446643,2
If you're a turbo prick - this is the place for you!!,re turbo prick be place,NN NN NN VB NN,"[re/NN, turbo/NN, prick/NN, be/VB, place/NN]",51.5750539563,0.182327856151,2
Gonna try and get this performances at this venue in the near future... passports need to be ready!,gonna try get performance venue near future passport need be ready,VB NN VB NN NN JJ NN NN VB VB JJ,"[gonna/VB, try/NN, get/VB, performance/NN, venue/NN, near/JJ, future/NN, passport/NN, need/VB, be/VB, ready/JJ]",51.5771796136,0.0682359306559,2
"Excellent music, great atmosphere , reasonable prices.",excellent music great atmosphere reasonable price,JJ NN JJ NN JJ NN,"[excellent/JJ, music/NN, great/JJ, atmosphere/NN, reasonable/JJ, price/NN]",51.5750407164,0.182419172411,2
Go Aftermath!,go aftermath,VB NN,"[go/VB, aftermath/NN]",51.4858574088,0.24616499936,2
"This is the best bar in Dartford & probably in Kent! Try the great cocktails on Thursday, they're 2 for £5 :)",be best bar dartford probably kent try great cocktail thursday re,VB JJ NN NN RB NN VB JJ NN NN NN,"[be/VB, best/JJ, bar/NN, dartford/NN, probably/RB, kent/NN, try/VB, great/JJ, cocktail/NN, thursday/NN, re/NN]",51.4447333463,0.215811499565,2
"Awful music, but nice girls...",awful music nice girl,JJ NN JJ NN,"[awful/JJ, music/NN, nice/JJ, girl/NN]",51.4758229009,-0.0367941947538,2
"The permanant home of bloc, who are sadly not running any more festivals.  Great space, great sound system,  great DJS.  What more do you need?",permanant home bloc be sadly not run more festival great space great sound system great djs more do need,JJ NN NN VB RB RB VB JJ NN JJ NN JJ NN NN JJ NN JJ VB VB,"[permanant/JJ, home/NN, bloc/NN, be/VB, sadly/RB, not/RB, run/VB, more/JJ, festival/NN, great/JJ, space/NN, great/JJ, sound/NN, system/NN, great/JJ, djs/NN, more/JJ, do/VB, need/VB]",51.5352938583,-0.0200899794672,2
http://www.thereachbar.co.uk/,http www thereachbar co uk,NN VB NN NN NN,"[http/NN, www/VB, thereachbar/NN, co/NN, uk/NN]",51.5067298053,0.073014672872,2
Brilliant food (pizza is to die for!) and good range of alcohol to go with it :),brilliant food pizza be die good range alcohol go,JJ NN NN VB VB JJ NN NN VB,"[brilliant/JJ, food/NN, pizza/NN, be/VB, die/VB, good/JJ, range/NN, alcohol/NN, go/VB]",51.4921981905,0.0714564141018,2
"Superb gastro pub in the heart of Royal Arsenal Riverside dwelling. Great atmosphere, very mature crowd and music just the right levels for a good chat with mates.",superb gastro pub heart royal arsenal riverside dwelling great atmosphere very mature crowd music just right level good chat mate,JJ NN NN NN JJ NN NN NN JJ NN RB JJ NN NN RB JJ NN JJ NN NN,"[superb/JJ, gastro/NN, pub/NN, heart/NN, royal/JJ, arsenal/NN, riverside/NN, dwelling/NN, great/JJ, atmosphere/NN, very/RB, mature/JJ, crowd/NN, music/NN, just/RB, right/JJ, level/NN, good/JJ, chat/NN, mate/NN]",51.4922711725,0.0699279682255,2
"Classy and cool bar in Woolwich with live jazz, great beer and food",classy cool bar live jazz great beer food,JJ JJ NN JJ NN JJ NN NN,"[classy/JJ, cool/JJ, bar/NN, live/JJ, jazz/NN, great/JJ, beer/NN, food/NN]",51.4900758335,0.0681307884468,2
Fantastic food and very cozy atmosphere during the day. Very lively at night.,fantastic food very cozy atmosphere day very lively night,JJ NN RB JJ NN NN RB JJ NN,"[fantastic/JJ, food/NN, very/RB, cozy/JJ, atmosphere/NN, day/NN, very/RB, lively/JJ, night/NN]",51.4730230537,0.140822060052,2
Lovely beer in a local Wetherspoons which also features a war memorial.,lovely beer local wetherspoon also feature war memorial,JJ NN JJ NN RB VB NN NN,"[lovely/JJ, beer/NN, local/JJ, wetherspoon/NN, also/RB, feature/VB, war/NN, memorial/NN]",51.5334055398,0.0563794606527,2
